problem_idx,answer_unchanged,original_answer,perturbed_answer
2799,False,"3, 5, 7","2, 5, 8"
2800,False,5,6
2801,False,996506,796495
2802,False,(a+5)(b+2),(a+7)(b+3)
2803,False,\sqrt{3},2
2804,True,2,2
2805,False,3,4
2806,True,-1,-1
2807,False,0,-\frac{1}{b^2-4ac}
2808,False,9,16
2809,True,7,7
2810,False,\sqrt{14},3\sqrt{2}
2811,False,7,9
2812,False,"-2,-1,1,2","-2,0,2"
2813,True,8,8
2814,True,\text{odd},\text{odd}
2815,False,-2\sqrt7-1,-3\sqrt{5}-2
2816,False,"(-2,1)","(-4,2)"
2817,False,6,5
2818,False,-7,-9
2819,False,25,23
2820,False,17,27
2821,False,"\left(\frac{17}{4},0\right)","\left(\frac{26}{5},0\right)"
2822,False,\frac{25}{2},8
2823,False,1,2
2824,False,2\sqrt5,2\sqrt{10}
2825,False,-14,-56
2826,False,"-8,1","-5, 2"
2827,False,12,24
2828,False,7 \pi,8 \pi
2829,False,25,49
2830,False,\frac{15309}{256},\frac{1215}{64}
2831,False,1,3x + a + b + c
2832,False,\frac{4}{3},\frac{3}{2}
2833,False,29800,7400
2834,False,\sqrt{5} - 1,2\sqrt{5} - 4
2835,False,12,10
2836,False,"(1,-2,2,-3)","(2,-1,1,-3)"
2837,False,\frac{36}{11},\frac{117}{35}
2838,False,\frac43,\frac{5}{3}
2839,False,2,0
2840,False,\overline{CD},\overline{DE}
2841,False,\frac{2}{3},\frac{3}{4}
2842,False,24,20
2843,True,\sqrt{2},\sqrt{2}
2844,False,8,12
2845,False,82,50
2846,False,-9,-8
2847,False,-\sqrt{11}-1,-\sqrt{13}-1
2848,False,x^4 - 4x^3 + 5x^2 + 2x - 1,x^4 - 6x^3 + 5x^2 + 3x - 1
2849,False,\frac{2807}{27},\frac{7729}{16}
2850,False,"(1,4-\sqrt{3})\cup(4+\sqrt{3},7)","(1,5-2\sqrt{2})\cup(5+2\sqrt{2},9)"
2851,False,"(3,4]","(1,4]"
2852,False,\text{odd},\text{even}
2853,True,\text{neither},\text{neither}
2854,False,\frac{1}{2004!},\frac{1}{2006!}
2855,False,15,45
2856,False,3,-3
2857,False,\frac{4}{7},\frac{2}{5}
2858,False,\frac{33}{2},16
2859,False,1999,4001
2860,False,4x+5,4x+7
2861,True,1,1
2862,False,9,4
2863,False,850,610
2864,False,216,150
2865,False,13,12
2866,False,\frac{6}{7},\frac{7}{10}
2867,False,-588,-385
2868,False,24,90
2869,False,2500,1681
2870,False,x^2 - 2x + 8,x^2 - 2x + 10
2871,False,2,6
2872,False,9,4
2873,False,3(x-2)(x+1),5(x-2)(x+1)
2874,False,\frac{99}{100},\frac{49}{50}
2875,False,"(-\frac{3}{2},6)","\left(-\frac{5}{2},8\right)"
2876,False,13535,567
2877,False,13,7
2878,False,"-5, 1, 4","-7, 2, 5"
2879,False,8,9
2880,False,\frac{1}{18},-\frac{1}{3}
2881,False,\frac{19}{540},\frac{1}{30}
2882,False,\text{(C)},\text{(E)}
2883,False,0,2
2884,False,\frac{3}{2},\frac{4}{3}
2885,False,\frac{100}{81},\frac{100}{27}
2886,False,5x^2+21x,5x^2+22x
2887,False,12,16
2888,False,\frac{24}{5},\frac{24}{7}
2889,False,177,179
2890,False,\text{ellipse},\text{point}
2891,False,\sqrt{13},\sqrt{29}
2892,False,-71,64
2893,False,6,4
2894,False,\frac{1}{2 - x},\frac{x+1}{3-x}
2895,True,\text{D},\text{D}
2896,False,1 \pm \sqrt{19},-18
2897,False,12,20
2898,False,\frac{31}{5},\frac{247}{32}
2899,False,3\sqrt3,4\sqrt{3}
2900,False,2,3
2901,True,1,1
2902,False,\text{(P)},\text{(H)}
2903,False,18,6
2904,False,-2016,-2018
2905,False,3,5
2906,False,516,612
2907,False,"(1,-16,-4,43)","(1,-12,-8,27)"
2908,False,1,2
2909,False,1023,255
2910,False,561,33
2911,False,-3,-1
2912,False,"\left(-\tfrac52, -\tfrac52\right)","(2,-\frac{5}{2})"
2913,False,1,-1
2914,False,1 - x,-2
2915,False,936,1872
2916,False,\frac{2}{9},\frac{1}{6}
2917,False,101,1001
2918,True,0,0
2919,False,\frac{700}{3},\frac{1400}{3}
2920,True,0,0
2921,False,90,60
2922,False,"(4,-7)","(6,-3)"
2923,False,"(-\infty,-2] \cup [-1,\infty)","(-\infty,-3]\cup[-2,\infty)"
2924,False,89,188
2925,False,-6,-12
2926,False,6,8
2927,False,\text{even},\text{odd}
2928,False,\frac{3}{2},\frac{5}{2}
2929,False,\frac{11}{65},\frac{7}{29}
2930,False,"0,1",0
2931,False,-3+2i,-5+3i
2932,False,3,4
2933,False,\frac{1}{4},\frac{1}{5}
2934,False,90,97
2935,False,-376,-322
2936,False,"(0,0)","(5,-7)"
2937,False,3,2
2938,True,\text{(B)},\text{(B)}
2939,False,272,210
2940,False,250,686
2941,False,\frac{1}{12},\frac{1}{8}
2942,False,x^2 - 7x + 12,x^2 - 5x + 8
2943,True,3,3
2944,False,2x^{10} + 2x^8 + 2x^6 + 2x^4 + 2x^2 + 2,2x^{12} + 2x^{10} + 2x^8 + 2x^6 + 2x^4 + 2x^2 + 2
2945,False,-\frac{5}{7},-\frac{7}{9}
2946,False,3,2
2947,False,-\frac{1}{7},-\frac{1}{11}
2948,False,"1+\sqrt 2,\ 1-\sqrt 2,\ 2+\sqrt 3,\ 2-\sqrt 3","\frac{5+\sqrt{17}}{2},\ \frac{5-\sqrt{17}}{2},\ \frac{3+\sqrt{13}}{2},\ \frac{3-\sqrt{13}}{2}"
2949,False,15,21
2950,False,-\frac{9}{2},-6
2951,False,\frac{11x + 5}{x - 2},\frac{5x+7}{x-3}
2952,False,229,439
2953,True,\text{odd},\text{odd}
2954,True,1,1
2955,False,840,1680
2956,False,8,4\sqrt{6}
2957,False,(45x + 28)(x + 2),(45x+27)(x+2)
2958,False,-48,-72
2959,False,157,275
2960,False,3980025,1995^3
2961,False,17,22
2962,False,\sqrt{65},2\sqrt{34}
2963,False,9,13
2964,True,-\frac{2010012}{2010013},-\frac{2010012}{2010013}
2965,False,6,15
2966,True,9,9
2967,False,2 \pi + 4,\pi + 2
2968,False,2004 \sqrt{2} - 2003,3000\sqrt{2}-2999
2969,False,"(-5,-7)","(-5,-9)"
2970,False,363,99
2971,False,-64,-81
2972,False,"-4, -3, -1, 1, 2, 5",56
2973,False,3,2
2974,False,-8,-12
2975,False,\frac{5}{12},\frac{3}{20}
2976,False,49,59
2977,True,\text{ellipse},\text{ellipse}
2978,False,4036,4040
2979,False,"[-13,3]","[-17,13]"
2980,False,12\pi,8\pi
2981,False,-2,-3
2982,False,-\frac{1}{2},-\frac{2}{3}
2983,False,"(-\infty, -2] \cup [2, \infty)","[-3, -\frac{3}{2}]"
2984,False,3,5
2985,False,\frac{25}{13},\frac{13}{7}
2986,False,x^3 - 3x^2 + 9x - 9,x^3 - 3x^2 + 12x - 16
2987,False,104,40
2988,False,\frac{3}{7},\frac{3}{4}
2989,False,111,936
2990,False,49,98
2991,False,2,\frac{1}{2}
2992,False,\frac{4}{3},\frac{9}{5}
2993,False,2,8
2994,False,898,1098
2995,False,-99,-365
2996,False,2,3
2997,False,30,35
2998,True,-1,-1
2999,False,\frac{32\pi}{81},\frac{256\pi}{81}
3000,False,\frac{24}{5},\frac{120}{17}
3001,False,"2, -3, 4","2, -3, 5"
3002,False,28,45
3003,False,50,60
3004,False,"(-\infty, \tfrac37] \cup [\tfrac35, \infty) ","(-\infty, \tfrac{2}{7}] \cup [\tfrac{2}{5}, \infty)"
3005,True,1,1
3006,False,"1,2,-2,-3","1, 2, -2, -4"
3007,False,-3,-5
3008,False,18,20
3009,False,-5,-8
3010,False,25,47
3011,False,"\left[ -\frac{1}{2}, \frac{1}{2} \right]","[-1, 1]"
3012,False,"24,-3","46,-3"
3013,True,1,1
3014,False,-3(x+2)(x-1),-\frac{12}{5}(x+2)(x-1)
3015,False,-2n^2 - n,2n^2+3n+1
3016,False,8\sqrt2,8\sqrt{2}
3017,False,\text{(A)},\text{(C)}
3018,False,17,7
3019,False,"(6,31,-1)","(-10, 17, -8)"
3020,False,\frac{17}{21},\dfrac{23}{50}
3021,True,7,7
3022,True,1,1
3023,False,30,36
3024,False,16,32
3025,True,"[0,\infty)","[0,\infty)"
3026,False,12,36
3027,False,\frac{2}{r},\frac{3}{r}
3028,False,"6 + 8i, 6 + 17i","6 + 5i, 6 + 20i"
3029,True,"\frac{1}{2}, 1, 2","\frac{1}{2}, 1, 2"
3030,False,-\frac{9}{4},-\frac{11}{9}
3031,False,"3, -\frac{1}{3}","0, \frac{10}{3}"
3032,False,-375 + 500i,375 + 500i
3033,False,"3i,-3i","4i,-4i"
3034,False,"[0,25]","[0,49]"
3035,False,\frac{16}{5},4
3036,False,"[46, \infty)","[54, \infty)"
3037,False,3,1
3038,False,y = x+3,y = x+4
3039,False,340,1316
3040,False,-4,-2
3041,False,553,343
3042,False,\frac{1}{11},\frac{2}{17}
3043,False,\frac{1}{11},\frac{1}{14}
3044,False,499,586
3045,False,70,105
3046,False,44,21
3047,False,1440,2441
3048,False,6,4
3049,False,18,7
3050,False,129,155
3051,False,2,1
3052,False,48,24
3053,False,10,14
3054,False,1,4
3055,False,71,43
3056,False,12,24
3057,False,9,7
3058,False,2220,20020
3059,False,12,15
3060,False,6,7
3061,False,21022,10198
3062,False,25,29
3063,False,52,64
3064,False,9,4
3065,False,8,12
3066,False,13,11
3067,False,203,175
3068,False,60,30
3069,False,236,256
3070,False,3,4
3071,False,75,63
3072,False,17,7
3073,False,20,40
3074,False,9,5
3075,False,\frac{1}{3},\frac{1}{4}
3076,False,11189,11299
3077,False,6,12
3078,False,-221_3,-1012_3
3079,False,4,2
3080,False,202,1571
3081,False,\frac{3280}{999},\frac{4567}{999}
3082,False,4,5
3083,False,201,231
3084,False,"12,\!000,\!085","49,\!561"
3085,False,18 \text{ integers},16
3086,False,6,1
3087,False,\text{Friday},\text{Thursday}
3088,False,12,3
3089,False,5,4
3090,False,31,32
3091,False,6,8
3092,False,\text{Saturday},\text{Thursday}
3093,False,11,13
3094,False,a=9,a=7
3095,False,7,8
3096,False,0,10
3097,False,2112_6,3403_6
3098,False,190,220
3099,False,1076,1023
3100,False,7,8
3101,False,17,13
3102,False,201,255
3103,True,4,4
3104,False,128,155
3105,False,2,5
3106,False,66,68
3107,False,3,5
3108,False,32,31
3109,False,12,14
3110,False,1,3
3111,True,2,2
3112,False,5636,6664
3113,False,235,159
3114,False,\frac{1}{3},\frac{1}{9}
3115,False,11,8
3116,False,60,72
3117,False,7,8
3118,False,0.0011_{2},0.00101_2
3119,False,53,110
3120,False,12,8
3121,False,88,44
3122,False,16592,12681
3123,True,"\text{C,E}","\text{C,E}"
3124,False,\frac{1}{4},\frac{1}{8}
3125,True,6,6
3126,False,103,104
3127,True,512,512
3128,False,\text{Friday},\text{Saturday}
3129,False,6,8
3130,False,16,9
3131,False,10901,10101
3132,True,12,12
3133,False,1,6
3134,True,6,6
3135,False,503,540
3136,False,2000,10
3137,False,13,11
3138,False,7,6
3139,False,"8{,}880","17{,}760"
3140,False,4,6
3141,False,1,3
3142,False,2743,1727
3143,False,1200_7,1100_7
3144,False,1155,1248
3145,False,935,855
3146,False,13,3
3147,False,6152,10184
3148,False,11,15
3149,False,144,324
3150,False,104,112
3151,False,9,12
3152,False,7602_8,7153_8
3153,True,0,0
3154,False,777,555
3155,False,40,210
3156,True,100,100
3157,True,4,4
3158,False,\text{Sunday},\text{Thursday}
3159,False,1101_4,312_4
3160,True,10,10
3161,True,0,0
3162,False,990,988
3163,False,-36,-9
3164,True,46,46
3165,False,204_5,121_5
3166,False,8,60
3167,False,24,6
3168,False,97,61
3169,False,3,0
3170,True,3,3
3171,False,2,0
3172,False,10,8
3173,False,100,80
3174,False,5,8
3175,False,16,11
3176,False,7,6
3177,False,8,5
3178,False,109,15
3179,False,42,21
3180,False,8,12
3181,True,8,8
3182,True,7,7
3183,True,4,4
3184,False,3,7
3185,False,11,10
3186,False,64,59
3187,True,0,0
3188,False,10,12
3189,True,129,129
3190,False,321,316
3191,False,42,41
3192,True,7,7
3193,False,222,444
3194,False,4210_{7},4211_{7}
3195,False,17,19
3196,False,66,54
3197,False,6,5
3198,True,3,3
3199,False,48,39
3200,False,13,17
3201,True,25_{6},25_{6}
3202,False,8,10
3203,True,"10,\!236","10,\!236"
3204,False,7,32
3205,False,"40,\!000","80,\!000"
3206,False,A,T
3207,False,611,811
3208,False,4,2
3209,False,11010_2,111001_2
3210,False,14,16
3211,False,1,6
3212,False,6,4
3213,False,11,10
3214,False,12,36
3215,True,2,2
3216,False,4,6
3217,False,1202_3,1222_3
3218,False,7,10
3219,False,8,0
3220,False,14,13
3221,False,695,606
3222,False,30,33
3223,False,20,15
3224,False,8,4
3225,False,1241,4096
3226,False,2,1
3227,False,11,8
3228,False,248,252
3229,False,141_{13},214_{13}
3230,False,7,0
3231,False,5,4
3232,False,1,2
3233,False,12,10
3234,False,29,25
3235,False,116,14
3236,False,16,17
3237,False,2,4
3238,False,1,4
3239,False,4,3
3240,False,2,1
3241,False,5,6
3242,False,2,6
3243,False,8,5
3244,False,3,1
3245,False,6,8
3246,False,4,8
3247,False,45,70
3248,False,506_7,606_7
3249,False,59,53
3250,False,52,58
3251,False,3255,17157
3252,True,0,0
3253,False,60,80
3254,False,5,6
3255,False,1112112_3,220001_3
3256,False,18,27
3257,False,2079,2310
3258,False,8,4
3259,False,1,3
3260,False,6,4
3261,False,5,4
3262,False,4096,32768
3263,False,5,7
3264,False,5,6
3265,False,0,8
3266,False,2,1
3267,False,111,47
3268,False,13,14
3269,False,6710,5372
3270,False,0,1
3271,False,7,8
3272,False,91,90
3273,False,34,45
3274,False,1058,7
3275,False,5,4
3276,False,10,11
3277,False,6,9
3278,False,6,4
3279,False,\frac{152}{225},\frac{13}{20}
3280,False,57,181
3281,False,76,123
3282,False,4,1
3283,False,226,211
3284,False,89,43
3285,True,0,0
3286,False,13,8
3287,False,0,2
3288,False,5,9
3289,False,0,3
3290,False,144,121
3291,False,240,120
3292,False,24,18
3293,False,338,464
3294,False,0,1
3295,False,21,3
3296,False,3032_5,3023_5
3297,False,3,4
3298,False,729,4096
3299,False,4343_6,4040_6
3300,False,"90{,}900{,}909","89{,}100{,}891"
3301,False,0,2
3302,False,0.8,0.8\overline{3}
3303,False,9,7
3304,False,4,6
3305,False,8,6
3306,True,0,0
3307,False,10,7
3308,True,4,4
3309,True,\frac{1}{3},\frac{1}{3}
3310,False,\text{Sunday},\text{Wednesday}
3311,False,108,120
3312,True,3,3
3313,False,270,201
3314,False,15,18
3315,False,5,6
3316,True,72,72
3317,False,.35625,.39375
3318,False,13,14
3319,False,9,10
3320,False,"11,\! 111,\! 111,\! 100","100{,}100"
3321,False,62,74
3322,False,44,62
3323,False,25,41
3324,False,233,211
3325,False,8,12
3326,True,5,5
3327,False,20,30
3328,False,14,17
3329,False,63,60
3330,True,14,14
3331,False,3,1
3332,False,78,90
3333,False,31,37
3334,False,23,59
3335,True,9,9
3336,False,2016,4050
3337,False,668,882
3338,False,\text{M},\text{A}
3339,False,17,14
3340,False,3,1
3341,False,\frac{639}{40},\frac{567}{40}
3342,False,40_9,43_9
3343,True,1,1
3344,False,1,6
3345,False,16,14
3346,False,"85,\!184","83,\!521"
3347,False,740,11
3348,False,4,5
3349,False,2,3
3350,False,3,1
3351,True,4,4
3352,False,58,75
3353,False,9,22
3354,True,27,27
3355,False,108,4
3356,False,16,24
3357,False,556,1219
3358,False,64,729
3359,False,6,4
3360,False,6,8
3361,False,43,9
3362,False,8,42
3363,False,12,6
3364,False,10000_2,10001_2
3365,False,27,125
3366,False,2516_8,2632_8
3367,False,2,0
3368,False,8,10
3369,False,18,20
3370,False,4,5
3371,False,\text{Friday},\text{Sunday}
3372,False,22,30
3373,False,"6,\!000","5,\!400"
3374,False,42_7,51_7
3375,False,1030,377
3376,False,\frac19,\frac{1}{3}
3377,False,406,90
3378,True,5,5
3379,False,123,223
3380,False,49,121
3381,False,5,1
3382,False,12,7
3383,False,127,53
3384,False,10,17
3385,False,14,4
3386,False,\frac{6}{11},\frac{8}{11}
3387,True,1,1
3388,False,160,96
3389,False,8,9
3390,False,4,3
3391,False,365,385
3392,False,9,12
3393,False,38,25
3394,False,37,89
3395,False,8_9,17_9
3396,False,4,7
3397,False,0,5
3398,True,1,1
3399,False,1,2
3400,False,5,1
3401,False,1147,2021
3402,False,29,28
3403,False,19,7
3404,False,.0000672,.0000336
3405,False,10,9
3406,False,1,3
3407,False,0,11
3408,False,5,3
3409,False,3,0
3410,False,12,14
3411,False,2,4
3412,False,7,4
3413,False,41,43
3414,False,144,720
3415,False,6,2
3416,False,49,37
3417,False,3,0
3418,False,18,12
3419,False,36,18
3420,False,333,857
3421,False,12,18
3422,False,39,20
3423,False,2,3
3424,False,7,8
3425,False,9,6
3426,True,0,0
3427,False,1,4
3428,False,8,1
3429,False,2,3
3430,False,12,3
3431,False,7,10
3432,False,"987,\!436","987,\!524"
3433,False,5,4
3434,False,12,16
3435,False,1,5
3436,False,\text{Tuesday},\text{Thursday}
3437,False,36,16
3438,False,2,1
3439,False,120,168
3440,False,59,79
3441,False,443_5,1002_5
3442,False,2,5
3443,False,24,72
3444,False,4,2
3445,False,3,2
3446,False,314,89
3447,False,255,1023
3448,False,385_9,408_9
3449,False,8,9
3450,False,106,101
3451,False,319,276
3452,False,\frac78,\frac{2}{3}
3453,False,40,45
3454,False,5,2
3455,False,225,675
3456,False,35,40
3457,False,754,1004
3458,False,72,60
3459,False,0,2
3460,False,121,169
3461,False,352,497
3462,False,3,5
3463,False,2145,2200
3464,False,8,49
3465,False,715,481
3466,False,2,3
3467,False,284,220
3468,False,0,1
3469,True,0,0
3470,False,687,898
3471,False,1681,97
3472,False,621,921
3473,False,202,284
3474,False,13,17
3475,False,142,128
3476,False,8,4
3477,False,10,9
3478,True,2,2
3479,False,-449,-224
3480,False,9,0
3481,False,1950,2450
3482,False,35,30
3483,False,144,324
3484,False,43,73
3485,False,\frac{5}{9},\frac{7}{9}
3486,False,31,30
3487,False,15,21
3488,False,2,1
3489,False,801,873
3490,True,0,0
3491,False,119,92
3492,False,2,6
3493,False,8,16
3494,False,100100,100010
3495,False,12,8
3496,False,102,170
3497,False,22,21
3498,False,8,4
3499,False,42,72
3500,False,4,3
3501,False,143,91
3502,False,18,120
3503,False,6,8
3504,False,216,384
3505,False,451,361
3506,False,39,59
3507,False,6,8
3508,False,5,4
3509,False,52,21
3510,False,313,469
3511,False,4210_{5},11102_{5}
3512,False,15,315
3513,False,53,68
3514,False,9,11
3515,False,664_7,505_7
3516,False,60,48
3517,False,33,24
3518,False,17,13
3519,False,52_8,43_8
3520,False,4,1
3521,False,981,5136
3522,False,69,53
3523,False,14.8,15.5
3524,False,12,16
3525,True,0,0
3526,False,\mbox{Saturday},\mbox{Friday}
3527,False,215,305
3528,False,6,0
3529,False,900,75
3530,False,231,308
3531,False,34,30
3532,True,8000,8000
3533,False,0,2
3534,True,30,30
3535,False,3,2
3536,True,20,20
3537,False,2,3
3538,False,3224,2028
3539,True,3,3
3540,False,"1,\!000,\!000,\!000","2,\!097,\!152"
3541,False,9,7
3542,False,\frac{1}{4},\frac{1}{20}
3543,False,5,12
3544,False,15,5
3545,False,3504,3461
3546,False,122,82
3547,False,4,12
3548,False,3,2
3549,False,49,25
3550,False,3300,300
3551,False,90,142
3552,False,100,106
3553,False,2,4
3554,False,73,89
3555,False,1016,1038
3556,False,6,8
3557,False,4130_5,10201_5
3558,True,9,9
3559,True,10,10
3560,False,41,118
3561,False,1,3
3562,True,7,7
3563,False,40,45
3564,False,4,3
3565,True,3,3
3566,True,3,3
3567,False,152A_{11},163A_{11}
3568,True,6,6
3569,True,7,7
3570,False,1,5
3571,True,2,2
3572,False,22,87
3573,False,7,4
3574,False,6,4
3575,False,31,33
3576,False,105,42
3577,True,5\text{ digits},5\text{ digits}
3578,False,1,3
3579,False,15,21
3580,True,841,841
3581,False,0,1
3582,True,3,3
3583,False,4,5
3584,False,-30,-45
3585,False,2520,840
3586,False,\frac{270}7\text{ degrees},30
3587,False,162\text{ minutes},150\text{ minutes}
3588,False,\frac{1}{2},\frac{1}{3}
3589,True,\frac{1}{2},\frac{1}{2}
3590,False,40,50
3591,False,36,30
3592,False,\frac{16}{81},\frac{81}{256}
3593,False,1320,1584
3594,False,5,6
3595,True,25,25
3596,False,120^\circ,140
3597,False,120,150
3598,False,6,8
3599,False,-3,-5
3600,False,15,21
3601,False,\frac{13}{5},\frac{9}{4}
3602,False,35,48
3603,True,13,13
3604,False,5.4 \text{ cents},5.3 \text{ cents}
3605,False,16,24
3606,False,\frac{4}{5},\frac{3}{4}
3607,False,\text{east},\text{south}
3608,False,352,280
3609,False,891,845
3610,False,\frac{3}{8},\frac{1}{2}
3611,False,3.24,3.36
3612,True,7,7
3613,True,0,0
3614,False,13,14
3615,False,\frac{2}{5},\frac{1}{10}
3616,False,6,30
3617,False,9,16
3618,False,162,9
3619,False,75,84
3620,False,6,10
3621,False,2,\frac{5}{2}
3622,False,41,10
3623,False,\dfrac{3}{13},\dfrac{9}{13}
3624,False,6,7.2
3625,False,5,6
3626,True,80,80
3627,False,90,128
3628,False,11+x,x+14
3629,False,\frac{1}{4},\frac{1}{6}
3630,False,111,142
3631,False,160,175
3632,False,4\sqrt{2},5\sqrt{2}
3633,False,\dfrac{3}{50},\dfrac{3}{25}
3634,False,-16,-21
3635,False,288,420
3636,True,3,3
3637,False,120,67.5
3638,False,26\pi,22\pi
3639,False,69,88
3640,False,\frac{2}{9},\frac{7}{31}
3641,False,\text{C},\text{B}
3642,True,64,64
3643,False,127,135
3644,False,10,7.5
3645,False,6,8
3646,True,60,60
3647,False,15\mbox{ cm}^2,24\mbox{ cm}^2
3648,False,60,90
3649,False,60,100
3650,False,5937,9895
3651,False,8,7
3652,True,8,8
3653,False,55,75
3654,False,563.51,847.26
3655,False,12\text{ and }13,11\text{ and }12
3656,False,162,255
3657,False,7,11
3658,False,64,120
3659,False,\frac{11}{100},\frac{4}{25}
3660,False,7004,6004
3661,True,"10{,}000","10{,}000"
3662,False,27,64
3663,False,336,720
3664,False,5,4
3665,False,45,30
3666,False,53,48
3667,False,6,8
3668,False,8,12
3669,True,4,4
3670,False,8,12
3671,False,36,45
3672,False,8,7
3673,True,14,14
3674,True,0,0
3675,False,10,12
3676,False,1093,1092
3677,False,1.4,7
3678,False,\frac{7}{20},\frac{1}{4}
3679,False,\frac{36}{121},\frac{25}{49}
3680,False,135\text{ square feet},112\text{ square feet}
3681,False,5,13
3682,False,20,26
3683,False,133,134
3684,False,5,6
3685,False,13,14
3686,False,-13,-19
3687,False,12,10
3688,False,62,423
3689,False,5x-3,7x-2
3690,False,\frac{2}{3},\frac{1}{2}
3691,False,900,9000
3692,False,16,20
3693,False,58,57
3694,False,2,3
3695,False,12\text{ degrees},12
3696,False,103041,205379
3697,False,15,18
3698,False,60,360
3699,False,21,25
3700,False,21,36
3701,False,36,64
3702,False,\frac{3x^2}{2},2x^2
3703,False,126,72
3704,False,18,40
3705,False,9,10
3706,False,31,199
3707,False,60^\circ,50
3708,False,\frac{7}{8},\frac{5}{6}
3709,False,33,45
3710,False,90,120
3711,False,\$36,\$30
3712,False,"30,\!240","5,\!040"
3713,True,298,298
3714,True,19,19
3715,True,15,15
3716,False,10\sqrt{2},12\sqrt{2}
3717,True,-7,-7
3718,False,21,19
3719,False,-15,-18
3720,False,8,10
3721,False,156^\circ,144
3722,True,82,82
3723,False,72,84
3724,False,\frac{4}{5},\frac{3}{5}
3725,False,60,96
3726,False,54,45
3727,False,980,1932
3728,False,1208,740
3729,True,40,40
3730,False,10,2
3731,False,240,180
3732,False,2,4
3733,False,6,9
3734,False,16\pi,36\pi
3735,False,2,5
3736,False,2.7,3.5
3737,False,108,118
3738,False,5,10
3739,True,-5^\circ,-5^\circ
3740,False,8,9
3741,False,200,400
3742,False,625,125
3743,False,13,101
3744,False,\frac{10}{3},\frac{20}{3}
3745,False,23,13
3746,False,420,280
3747,False,25,30
3748,False,12,9
3749,False,\frac{2}{5},\frac{4}{5}
3750,False,264,165
3751,False,\text{Dana},\text{Anna}
3752,False,\frac{13}{15},\frac{13}{20}
3753,False,16+12\sqrt{2},24 + 18\sqrt{2}
3754,False,351,429
3755,False,9,16
3756,False,70,54
3757,True,9,9
3758,False,24,16
3759,False,5,7
3760,False,3.7,4.0
3761,False,1056,756
3762,False,51,63
3763,False,\$7.50,\$7.20
3764,False,135,144
3765,False,9,20
3766,False,130,115
3767,False,52,68
3768,False,9,10
3769,False,15x - 80,16x - 45
3770,False,\text{1:03 PM},\text{1:25 PM}
3771,False,18,24
3772,False,4.5,6.0
3773,False,11\sqrt2,13\sqrt{2}
3774,False,144,120
3775,False,162,180
3776,False,9,7
3777,False,76,76.4
3778,False,10,15
3779,False,4,5
3780,False,7,5
3781,False,130,145
3782,False,4a-2,4a - 4
3783,False,1\frac{9}{10},2\frac{1}{3}
3784,False,14,18
3785,True,m+2,m+2
3786,True,1,1
3787,False,70,74
3788,False,4,3
3789,False,9604,7203
3790,True,2,2
3791,False,12,15
3792,False,87,89
3793,False,1001,1008
3794,False,"5,\!040",720
3795,False,8,9
3796,False,\frac{5}{8},\frac{3}{5}
3797,False,36,60
3798,False,25,30
3799,False,\frac{5}{12},\frac{13}{12}
3800,False,12,18
3801,False,70,60
3802,False,4,5
3803,False,100,98
3804,False,0,22
3805,False,\frac{4}{9},\frac{3}{7}
3806,False,12\pi,27\pi
3807,False,50,98
3808,False,\frac{21}{2}\pi,9\pi
3809,False,6,8
3810,False,52,60
3811,False,7,9
3812,False,5.5,5.0
3813,True,0,0
3814,False,19,44
3815,False,2,3
3816,False,76,62
3817,False,36,55
3818,False,3,5
3819,False,4,5
3820,False,5,6
3821,False,12,16
3822,True,5,5
3823,False,3.25\text{ dollars},4.00\text{ dollars}
3824,False,83,87
3825,False,21,24
3826,False,225,81
3827,False,0.73,0.84
3828,False,3,2
3829,False,\dfrac{1}{9},\dfrac{1}{6}
3830,False,20,10
3831,True,28\%,28\%
3832,False,\frac{1}{8},\frac{1}{16}
3833,False,800,1800
3834,True,10,10
3835,False,22,4
3836,False,56,62
3837,False,4,10
3838,False,36,18
3839,False,25\%,75\%
3840,False,3,\frac{15}{2}
3841,False,105,60
3842,False,49,69
3843,False,\frac{64}{343},\frac{125}{343}
3844,False,2100,6300
3845,False,"111, \! 111, \! 111","44{,}444{,}444"
3846,False,9,6
3847,False,12,6
3848,False,75,225
3849,False,12\pi,9\pi
3850,False,200,128
3851,False,30\%,15\%
3852,False,8,7
3853,False,107,41
3854,True,270,270
3855,False,14\sqrt{15},15\sqrt{15}
3856,True,6,6
3857,False,30,20
3858,False,80,28
3859,False,66,91
3860,False,16,20
3861,False,198\%,200\%
3862,True,2,2
3863,False,4007,6011
3864,False,14,17
3865,False,\frac{7}{8},\frac{11}{18}
3866,False,40,64
3867,False,777,888
3868,False,48,63
3869,False,\frac{5}{2},\frac{7}{3}
3870,False,24,30
3871,False,10,16
3872,True,6,6
3873,False,108,90
3874,False,37.50,39.00
3875,False,139^\circ,135^\circ
3876,False,97,99
3877,False,30,40
3878,False,\frac{1}{8},\frac{1}{9}
3879,True,\text{ACF},\text{ACF}
3880,False,\$6,\$8
3881,False,\text{4:30 p.m.},\text{4:45 p.m.}
3882,True,1,1
3883,True,14,14
3884,False,\frac{5}{6},\frac{7}{12}
3885,False,16,18
3886,True,4,4
3887,False,3,4
3888,False,330,440
3889,True,1,1
3890,False,14,17
3891,False, 5,9
3892,False,61,37
3893,False,18,24
3894,True,4,4
3895,False,6,8
3896,False,8,9
3897,False,15,26
