problem_idx,math_verify_score,has_boxed,run_id
739,0,1,8xf2y8r1
740,0,0,8xf2y8r1
741,0,0,8xf2y8r1
742,0,0,8xf2y8r1
743,1,1,8xf2y8r1
744,0,1,8xf2y8r1
745,1,1,8xf2y8r1
746,0,0,8xf2y8r1
747,0,0,8xf2y8r1
748,0,0,8xf2y8r1
749,0,0,8xf2y8r1
750,0,0,8xf2y8r1
751,0,1,8xf2y8r1
752,0,0,8xf2y8r1
753,0,1,8xf2y8r1
754,0,0,8xf2y8r1
755,0,1,8xf2y8r1
756,0,0,8xf2y8r1
757,0,1,8xf2y8r1
758,0,0,8xf2y8r1
759,0,0,8xf2y8r1
760,0,1,8xf2y8r1
761,0,1,8xf2y8r1
762,0,0,8xf2y8r1
763,0,0,8xf2y8r1
764,0,0,8xf2y8r1
765,0,0,8xf2y8r1
766,0,0,8xf2y8r1
767,0,0,8xf2y8r1
768,0,0,8xf2y8r1
769,0,1,8xf2y8r1
770,0,1,8xf2y8r1
771,0,0,8xf2y8r1
772,0,0,8xf2y8r1
773,0,1,8xf2y8r1
774,0,0,8xf2y8r1
775,1,1,8xf2y8r1
776,1,1,8xf2y8r1
777,0,1,8xf2y8r1
778,0,0,8xf2y8r1
779,0,1,8xf2y8r1
780,0,1,8xf2y8r1
781,0,0,8xf2y8r1
782,0,0,8xf2y8r1
783,0,0,8xf2y8r1
784,0,1,8xf2y8r1
785,0,0,8xf2y8r1
786,0,0,8xf2y8r1
787,0,1,8xf2y8r1
788,0,0,8xf2y8r1
789,0,0,8xf2y8r1
790,0,0,8xf2y8r1
791,0,0,8xf2y8r1
792,0,0,8xf2y8r1
793,0,0,8xf2y8r1
794,0,0,8xf2y8r1
795,0,0,8xf2y8r1
796,0,0,8xf2y8r1
797,0,1,8xf2y8r1
798,0,0,8xf2y8r1
799,0,0,8xf2y8r1
800,0,0,8xf2y8r1
801,0,1,8xf2y8r1
802,0,1,8xf2y8r1
803,0,0,8xf2y8r1
804,0,0,8xf2y8r1
805,1,1,8xf2y8r1
806,0,0,8xf2y8r1
807,0,1,8xf2y8r1
808,0,1,8xf2y8r1
809,1,1,8xf2y8r1
810,0,1,8xf2y8r1
811,0,0,8xf2y8r1
812,0,0,8xf2y8r1
813,0,1,8xf2y8r1
814,0,0,8xf2y8r1
815,0,1,8xf2y8r1
816,0,1,8xf2y8r1
817,0,1,8xf2y8r1
818,0,0,8xf2y8r1
819,0,0,8xf2y8r1
820,0,1,8xf2y8r1
821,0,0,8xf2y8r1
822,0,1,8xf2y8r1
823,0,0,8xf2y8r1
824,0,0,8xf2y8r1
825,1,1,8xf2y8r1
826,0,0,8xf2y8r1
827,0,0,8xf2y8r1
828,0,1,8xf2y8r1
829,0,1,8xf2y8r1
830,0,0,8xf2y8r1
831,0,1,8xf2y8r1
832,0,0,8xf2y8r1
833,0,0,8xf2y8r1
834,0,1,8xf2y8r1
835,0,1,8xf2y8r1
836,0,0,8xf2y8r1
837,0,0,8xf2y8r1
838,0,0,8xf2y8r1
839,0,0,8xf2y8r1
840,0,0,8xf2y8r1
841,0,1,8xf2y8r1
842,0,1,8xf2y8r1
843,0,1,8xf2y8r1
844,0,1,8xf2y8r1
845,0,1,8xf2y8r1
846,0,0,8xf2y8r1
847,0,0,8xf2y8r1
848,0,0,8xf2y8r1
849,1,1,8xf2y8r1
850,0,0,8xf2y8r1
851,0,0,8xf2y8r1
852,0,0,8xf2y8r1
853,0,1,8xf2y8r1
854,0,0,8xf2y8r1
855,0,0,8xf2y8r1
856,0,0,8xf2y8r1
857,0,0,8xf2y8r1
858,0,0,8xf2y8r1
859,0,1,8xf2y8r1
860,0,1,8xf2y8r1
861,0,1,8xf2y8r1
862,0,1,8xf2y8r1
863,0,0,8xf2y8r1
864,0,0,8xf2y8r1
865,0,0,8xf2y8r1
866,0,1,8xf2y8r1
867,0,0,8xf2y8r1
868,0,1,8xf2y8r1
869,1,1,8xf2y8r1
870,0,1,8xf2y8r1
871,0,1,8xf2y8r1
872,1,1,8xf2y8r1
873,0,0,8xf2y8r1
874,0,1,8xf2y8r1
875,0,1,8xf2y8r1
876,0,1,8xf2y8r1
877,0,0,8xf2y8r1
878,0,0,8xf2y8r1
879,0,1,8xf2y8r1
880,0,0,8xf2y8r1
881,0,0,8xf2y8r1
882,0,0,8xf2y8r1
883,0,0,8xf2y8r1
884,0,0,8xf2y8r1
885,0,0,8xf2y8r1
886,0,1,8xf2y8r1
887,0,0,8xf2y8r1
888,0,0,8xf2y8r1
889,0,0,8xf2y8r1
890,1,1,8xf2y8r1
891,0,0,8xf2y8r1
892,0,0,8xf2y8r1
893,0,1,8xf2y8r1
894,0,1,8xf2y8r1
895,0,0,8xf2y8r1
896,0,1,8xf2y8r1
897,0,1,8xf2y8r1
898,0,0,8xf2y8r1
899,0,1,8xf2y8r1
900,0,1,8xf2y8r1
901,0,0,8xf2y8r1
902,0,0,8xf2y8r1
903,0,0,8xf2y8r1
904,0,1,8xf2y8r1
905,0,0,8xf2y8r1
906,0,1,8xf2y8r1
907,0,1,8xf2y8r1
908,0,1,8xf2y8r1
909,0,1,8xf2y8r1
910,0,0,8xf2y8r1
911,0,0,8xf2y8r1
912,0,1,8xf2y8r1
913,0,0,8xf2y8r1
914,0,0,8xf2y8r1
915,0,1,8xf2y8r1
916,0,1,8xf2y8r1
917,0,1,8xf2y8r1
918,0,0,8xf2y8r1
919,0,1,8xf2y8r1
920,0,0,8xf2y8r1
921,0,0,8xf2y8r1
922,0,0,8xf2y8r1
923,0,1,8xf2y8r1
924,0,1,8xf2y8r1
925,0,0,8xf2y8r1
926,1,1,8xf2y8r1
927,0,0,8xf2y8r1
928,0,1,8xf2y8r1
929,0,0,8xf2y8r1
930,0,0,8xf2y8r1
931,0,1,8xf2y8r1
932,0,0,8xf2y8r1
933,0,1,8xf2y8r1
934,0,0,8xf2y8r1
935,0,0,8xf2y8r1
936,1,1,8xf2y8r1
937,0,0,8xf2y8r1
938,0,0,8xf2y8r1
939,0,1,8xf2y8r1
940,1,1,8xf2y8r1
941,0,0,8xf2y8r1
942,0,0,8xf2y8r1
943,0,0,8xf2y8r1
944,0,0,8xf2y8r1
945,0,0,8xf2y8r1
946,0,0,8xf2y8r1
947,0,0,8xf2y8r1
948,0,0,8xf2y8r1
949,0,0,8xf2y8r1
950,0,0,8xf2y8r1
951,1,1,8xf2y8r1
952,0,0,8xf2y8r1
953,0,1,8xf2y8r1
954,0,0,8xf2y8r1
955,0,0,8xf2y8r1
956,0,1,8xf2y8r1
957,0,1,8xf2y8r1
958,0,0,8xf2y8r1
959,1,1,8xf2y8r1
960,0,1,8xf2y8r1
961,1,1,8xf2y8r1
962,0,0,8xf2y8r1
963,0,0,8xf2y8r1
964,0,0,8xf2y8r1
965,0,1,8xf2y8r1
966,0,1,8xf2y8r1
967,0,0,8xf2y8r1
968,0,1,8xf2y8r1
969,0,0,8xf2y8r1
970,0,1,8xf2y8r1
971,0,1,8xf2y8r1
972,0,1,8xf2y8r1
973,0,1,8xf2y8r1
974,0,1,8xf2y8r1
975,0,1,8xf2y8r1
976,0,0,8xf2y8r1
977,0,0,8xf2y8r1
978,0,0,8xf2y8r1
979,0,0,8xf2y8r1
980,0,0,8xf2y8r1
981,0,0,8xf2y8r1
982,0,0,8xf2y8r1
983,0,0,8xf2y8r1
984,0,1,8xf2y8r1
985,0,0,8xf2y8r1
986,0,0,8xf2y8r1
987,0,0,8xf2y8r1
988,0,0,8xf2y8r1
989,0,0,8xf2y8r1
990,0,0,8xf2y8r1
991,0,0,8xf2y8r1
992,0,0,8xf2y8r1
993,0,0,8xf2y8r1
994,0,0,8xf2y8r1
995,0,1,8xf2y8r1
996,0,0,8xf2y8r1
997,1,1,8xf2y8r1
998,0,1,8xf2y8r1
999,0,1,8xf2y8r1
999,0,1,8xf2y8r1
1000,0,1,8xf2y8r1
1001,0,0,8xf2y8r1
1002,0,0,8xf2y8r1
1003,0,1,8xf2y8r1
1004,0,0,8xf2y8r1
1005,0,1,8xf2y8r1
1006,0,1,8xf2y8r1
1007,0,0,8xf2y8r1
1008,0,1,8xf2y8r1
1009,0,0,8xf2y8r1
1010,0,1,8xf2y8r1
1011,0,1,8xf2y8r1
1012,0,0,8xf2y8r1
1013,0,0,8xf2y8r1
1014,0,0,8xf2y8r1
1015,0,0,8xf2y8r1
1016,0,0,8xf2y8r1
1017,0,0,8xf2y8r1
1018,0,0,8xf2y8r1
1019,0,0,8xf2y8r1
1020,0,1,8xf2y8r1
1021,0,1,8xf2y8r1
1022,0,1,8xf2y8r1
1023,0,1,8xf2y8r1
1024,0,0,8xf2y8r1
1025,0,1,8xf2y8r1
1026,0,1,8xf2y8r1
1027,0,0,8xf2y8r1
1028,1,1,8xf2y8r1
1029,0,0,8xf2y8r1
1030,0,0,8xf2y8r1
1031,0,0,8xf2y8r1
1032,0,1,8xf2y8r1
1033,0,0,8xf2y8r1
1034,0,0,8xf2y8r1
1035,0,0,8xf2y8r1
1036,0,1,8xf2y8r1
1037,0,0,8xf2y8r1
1038,0,1,8xf2y8r1
1039,0,0,8xf2y8r1
1040,0,1,8xf2y8r1
1041,0,1,8xf2y8r1
1042,0,0,8xf2y8r1
1043,0,0,8xf2y8r1
1044,0,0,8xf2y8r1
1045,0,0,8xf2y8r1
1046,0,0,8xf2y8r1
1047,0,1,8xf2y8r1
1048,0,0,8xf2y8r1
1049,0,0,8xf2y8r1
1050,1,1,8xf2y8r1
1051,0,1,8xf2y8r1
1052,0,0,8xf2y8r1
1053,0,1,8xf2y8r1
1054,0,0,8xf2y8r1
1055,0,0,8xf2y8r1
1056,0,0,8xf2y8r1
1057,0,0,8xf2y8r1
1058,0,0,8xf2y8r1
1059,0,0,8xf2y8r1
1060,0,0,8xf2y8r1
1061,0,0,8xf2y8r1
1062,0,0,8xf2y8r1
1063,0,1,8xf2y8r1
1064,0,0,8xf2y8r1
1065,0,0,8xf2y8r1
1066,0,0,8xf2y8r1
1067,0,1,8xf2y8r1
1068,1,1,8xf2y8r1
1069,1,1,8xf2y8r1
1070,0,1,8xf2y8r1
1071,0,0,8xf2y8r1
1072,0,1,8xf2y8r1
1073,0,0,8xf2y8r1
1074,0,0,8xf2y8r1
1075,0,0,8xf2y8r1
1076,0,0,8xf2y8r1
1077,0,0,8xf2y8r1
1078,0,1,8xf2y8r1
1079,0,0,8xf2y8r1
1080,0,1,8xf2y8r1
1081,0,0,8xf2y8r1
1082,0,1,8xf2y8r1
1083,0,1,8xf2y8r1
1084,0,1,8xf2y8r1
1085,0,1,8xf2y8r1
1086,0,1,8xf2y8r1
1087,1,1,8xf2y8r1
1088,0,1,8xf2y8r1
1089,0,0,8xf2y8r1
1090,0,0,8xf2y8r1
1091,0,0,8xf2y8r1
1092,0,1,8xf2y8r1
1093,0,1,8xf2y8r1
1094,0,0,8xf2y8r1
1095,0,0,8xf2y8r1
1096,0,0,8xf2y8r1
1097,0,0,8xf2y8r1
1098,0,0,8xf2y8r1
1099,0,0,8xf2y8r1
1100,1,1,8xf2y8r1
1101,1,1,8xf2y8r1
1102,0,0,8xf2y8r1
1103,0,0,8xf2y8r1
1104,0,0,8xf2y8r1
1105,0,1,8xf2y8r1
1106,0,1,8xf2y8r1
1107,0,1,8xf2y8r1
1108,0,0,8xf2y8r1
1109,0,0,8xf2y8r1
1110,0,1,8xf2y8r1
1111,0,1,8xf2y8r1
1112,0,1,8xf2y8r1
1113,0,1,8xf2y8r1
1114,0,1,8xf2y8r1
1115,0,0,8xf2y8r1
1116,1,1,8xf2y8r1
1117,0,0,8xf2y8r1
1118,0,1,8xf2y8r1
1119,0,0,8xf2y8r1
1120,0,0,8xf2y8r1
1121,0,1,8xf2y8r1
1122,0,1,8xf2y8r1
1123,0,1,8xf2y8r1
1124,0,0,8xf2y8r1
1125,0,1,8xf2y8r1
1126,0,1,8xf2y8r1
1127,0,0,8xf2y8r1
1128,0,0,8xf2y8r1
1129,0,1,8xf2y8r1
1130,0,0,8xf2y8r1
1131,0,0,8xf2y8r1
1132,0,1,8xf2y8r1
1133,0,0,8xf2y8r1
1134,0,0,8xf2y8r1
1135,0,0,8xf2y8r1
1136,0,1,8xf2y8r1
1137,0,0,8xf2y8r1
1138,0,0,8xf2y8r1
1139,0,0,8xf2y8r1
1140,0,0,8xf2y8r1
1141,0,0,8xf2y8r1
1142,0,0,8xf2y8r1
1143,0,1,8xf2y8r1
1144,0,0,8xf2y8r1
1145,0,1,8xf2y8r1
1146,0,0,8xf2y8r1
1147,0,1,8xf2y8r1
1148,0,0,8xf2y8r1
1149,0,0,8xf2y8r1
1150,0,0,8xf2y8r1
1151,0,0,8xf2y8r1
1152,1,1,8xf2y8r1
1153,0,0,8xf2y8r1
1154,0,0,8xf2y8r1
1155,0,0,8xf2y8r1
1156,0,1,8xf2y8r1
1157,0,0,8xf2y8r1
1158,0,1,8xf2y8r1
1159,0,0,8xf2y8r1
1160,0,1,8xf2y8r1
1161,0,0,8xf2y8r1
1162,0,0,8xf2y8r1
1163,0,0,8xf2y8r1
1164,0,0,8xf2y8r1
1165,1,1,8xf2y8r1
1166,0,1,8xf2y8r1
1167,0,1,8xf2y8r1
1168,0,0,8xf2y8r1
1169,0,0,8xf2y8r1
1170,0,1,8xf2y8r1
1171,0,0,8xf2y8r1
1172,0,1,8xf2y8r1
1173,0,1,8xf2y8r1
1174,0,0,8xf2y8r1
1175,0,1,8xf2y8r1
1176,0,0,8xf2y8r1
1177,0,0,8xf2y8r1
1178,0,0,8xf2y8r1
1179,0,0,8xf2y8r1
1180,1,1,8xf2y8r1
1181,1,1,8xf2y8r1
1182,0,0,8xf2y8r1
1183,0,1,8xf2y8r1
1184,0,1,8xf2y8r1
1185,0,1,8xf2y8r1
1186,0,0,8xf2y8r1
1187,0,0,8xf2y8r1
1188,0,0,8xf2y8r1
1189,0,0,8xf2y8r1
1190,0,0,8xf2y8r1
1191,0,0,8xf2y8r1
1192,0,0,8xf2y8r1
1193,0,0,8xf2y8r1
1194,0,0,8xf2y8r1
1195,0,0,8xf2y8r1
1196,0,0,8xf2y8r1
1197,0,0,8xf2y8r1
1198,0,1,8xf2y8r1
1199,0,0,8xf2y8r1
1200,0,0,8xf2y8r1
1201,0,0,8xf2y8r1
1202,0,1,8xf2y8r1
1203,0,0,8xf2y8r1
1204,0,0,8xf2y8r1
1205,0,0,8xf2y8r1
1206,0,0,8xf2y8r1
1207,0,0,8xf2y8r1
1208,0,0,8xf2y8r1
1209,0,0,8xf2y8r1
1210,0,0,8xf2y8r1
1211,0,0,8xf2y8r1
1212,0,0,8xf2y8r1
1213,0,1,8xf2y8r1
1214,1,1,8xf2y8r1
1215,0,0,8xf2y8r1
1216,0,0,8xf2y8r1
1217,0,0,8xf2y8r1
1218,0,0,8xf2y8r1
1219,0,0,8xf2y8r1
1220,0,0,8xf2y8r1
1221,0,0,8xf2y8r1
1222,0,0,8xf2y8r1
1223,0,0,8xf2y8r1
1224,0,0,8xf2y8r1
1225,0,0,8xf2y8r1
1226,0,0,8xf2y8r1
1227,0,0,8xf2y8r1
1228,0,0,8xf2y8r1
1229,0,0,8xf2y8r1
1230,0,0,8xf2y8r1
1231,0,0,8xf2y8r1
1232,0,0,8xf2y8r1
1233,0,0,8xf2y8r1
1234,0,0,8xf2y8r1
1235,0,0,8xf2y8r1
1236,0,0,8xf2y8r1
1237,0,0,8xf2y8r1
1238,0,0,8xf2y8r1
1239,0,0,8xf2y8r1
1240,0,0,8xf2y8r1
1241,0,0,8xf2y8r1
1242,0,1,8xf2y8r1
1243,0,0,8xf2y8r1
1244,0,0,8xf2y8r1
1245,0,0,8xf2y8r1
1246,0,0,8xf2y8r1
1247,0,0,8xf2y8r1
1248,0,0,8xf2y8r1
1249,0,0,8xf2y8r1
1250,0,1,8xf2y8r1
1251,0,1,8xf2y8r1
1252,0,0,8xf2y8r1
1253,0,0,8xf2y8r1
1254,0,0,8xf2y8r1
1255,0,0,8xf2y8r1
1256,0,0,8xf2y8r1
1257,0,0,8xf2y8r1
1258,0,1,8xf2y8r1
1259,0,0,8xf2y8r1
1260,0,0,8xf2y8r1
1261,0,0,8xf2y8r1
1262,0,0,8xf2y8r1
1263,0,0,8xf2y8r1
1264,0,0,8xf2y8r1
1265,0,1,8xf2y8r1
1266,0,0,8xf2y8r1
1267,0,1,8xf2y8r1
1268,0,1,8xf2y8r1
1269,0,0,8xf2y8r1
1270,0,1,8xf2y8r1
1271,0,0,8xf2y8r1
1272,0,0,8xf2y8r1
1273,0,0,8xf2y8r1
1274,0,0,8xf2y8r1
1275,0,0,8xf2y8r1
1276,0,0,8xf2y8r1
1277,0,0,8xf2y8r1
1278,0,0,8xf2y8r1
1279,0,0,8xf2y8r1
1280,1,1,8xf2y8r1
1281,0,0,8xf2y8r1
1282,0,1,8xf2y8r1
1283,0,0,8xf2y8r1
1284,0,0,8xf2y8r1
1285,0,1,8xf2y8r1
1286,0,0,8xf2y8r1
1287,0,0,8xf2y8r1
1288,0,0,8xf2y8r1
1289,0,0,8xf2y8r1
1290,0,1,8xf2y8r1
1291,0,0,8xf2y8r1
1292,0,0,8xf2y8r1
1293,0,1,8xf2y8r1
1294,0,0,8xf2y8r1
1295,0,0,8xf2y8r1
1296,0,0,8xf2y8r1
1297,0,1,8xf2y8r1
1298,0,0,8xf2y8r1
1299,0,0,8xf2y8r1
1300,0,1,8xf2y8r1
1301,0,0,8xf2y8r1
1302,0,0,8xf2y8r1
1303,0,0,8xf2y8r1
1304,0,1,8xf2y8r1
1305,0,0,8xf2y8r1
1306,0,0,8xf2y8r1
1307,0,0,8xf2y8r1
1308,0,0,8xf2y8r1
1309,0,0,8xf2y8r1
1310,0,0,8xf2y8r1
1311,0,1,8xf2y8r1
1312,0,0,8xf2y8r1
1313,0,1,8xf2y8r1
1314,0,0,8xf2y8r1
1315,0,0,8xf2y8r1
1316,0,0,8xf2y8r1
1317,0,0,8xf2y8r1
1318,1,1,8xf2y8r1
1319,0,0,8xf2y8r1
1320,0,0,8xf2y8r1
1321,0,0,8xf2y8r1
1322,0,0,8xf2y8r1
1323,0,0,8xf2y8r1
1324,0,0,8xf2y8r1
1325,0,0,8xf2y8r1
1326,0,0,8xf2y8r1
1327,0,1,8xf2y8r1
1328,0,1,8xf2y8r1
1329,0,0,8xf2y8r1
1330,0,0,8xf2y8r1
1331,0,0,8xf2y8r1
1332,0,0,8xf2y8r1
1333,0,0,8xf2y8r1
1334,0,1,8xf2y8r1
1335,0,1,8xf2y8r1
1336,0,0,8xf2y8r1
1337,0,0,8xf2y8r1
1338,0,0,8xf2y8r1
1339,0,0,8xf2y8r1
1340,0,0,8xf2y8r1
1341,0,1,8xf2y8r1
1342,0,0,8xf2y8r1
1343,0,0,8xf2y8r1
1344,0,0,8xf2y8r1
1345,0,0,8xf2y8r1
1346,0,1,8xf2y8r1
1347,0,1,8xf2y8r1
1348,0,0,8xf2y8r1
1349,0,0,8xf2y8r1
1350,0,0,8xf2y8r1
1351,0,0,8xf2y8r1
1352,0,0,8xf2y8r1
1353,1,1,8xf2y8r1
1354,0,1,8xf2y8r1
1355,1,1,8xf2y8r1
1356,0,0,8xf2y8r1
1357,0,0,8xf2y8r1
1358,0,0,8xf2y8r1
1359,0,0,8xf2y8r1
1360,0,0,8xf2y8r1
1361,0,0,8xf2y8r1
1362,0,0,8xf2y8r1
1363,0,0,8xf2y8r1
1364,0,1,8xf2y8r1
1365,0,0,8xf2y8r1
1366,0,0,8xf2y8r1
1367,0,0,8xf2y8r1
1368,0,0,8xf2y8r1
1369,0,0,8xf2y8r1
1370,0,0,8xf2y8r1
1371,0,0,8xf2y8r1
1372,1,1,8xf2y8r1
1373,0,0,8xf2y8r1
1374,0,0,8xf2y8r1
1375,0,1,8xf2y8r1
1376,0,0,8xf2y8r1
1377,0,0,8xf2y8r1
1378,1,1,8xf2y8r1
1379,0,0,8xf2y8r1
1380,0,0,8xf2y8r1
1381,0,0,8xf2y8r1
1382,0,0,8xf2y8r1
1383,0,1,8xf2y8r1
1384,0,0,8xf2y8r1
1385,1,1,8xf2y8r1
1386,0,0,8xf2y8r1
1387,0,0,8xf2y8r1
1388,0,0,8xf2y8r1
1389,0,1,8xf2y8r1
1390,0,0,8xf2y8r1
1391,0,0,8xf2y8r1
1392,0,1,8xf2y8r1
1393,0,0,8xf2y8r1
1394,0,0,8xf2y8r1
1395,0,0,8xf2y8r1
1396,0,0,8xf2y8r1
1397,0,0,8xf2y8r1
1398,0,0,8xf2y8r1
1399,0,1,8xf2y8r1
1400,0,0,8xf2y8r1
1401,0,0,8xf2y8r1
1402,0,0,8xf2y8r1
1403,0,0,8xf2y8r1
1404,0,0,8xf2y8r1
1405,0,0,8xf2y8r1
1406,0,0,8xf2y8r1
1407,0,0,8xf2y8r1
1408,0,0,8xf2y8r1
1409,0,0,8xf2y8r1
1410,0,0,8xf2y8r1
1411,0,0,8xf2y8r1
1412,0,0,8xf2y8r1
1413,0,0,8xf2y8r1
1414,0,0,8xf2y8r1
1415,0,0,8xf2y8r1
1416,0,0,8xf2y8r1
1417,0,0,8xf2y8r1
1418,0,0,8xf2y8r1
1419,0,0,8xf2y8r1
1420,0,0,8xf2y8r1
1421,0,0,8xf2y8r1
1422,0,0,8xf2y8r1
1423,0,0,8xf2y8r1
1424,1,1,8xf2y8r1
1425,0,0,8xf2y8r1
1426,0,0,8xf2y8r1
1427,0,0,8xf2y8r1
1428,0,0,8xf2y8r1
1429,1,1,8xf2y8r1
1430,0,0,8xf2y8r1
1431,0,0,8xf2y8r1
1432,0,0,8xf2y8r1
1433,0,0,8xf2y8r1
1434,0,0,8xf2y8r1
1435,0,0,8xf2y8r1
1436,0,0,8xf2y8r1
1437,0,0,8xf2y8r1
1438,0,0,8xf2y8r1
1439,0,0,8xf2y8r1
1440,0,0,8xf2y8r1
1441,0,0,8xf2y8r1
1442,0,0,8xf2y8r1
1443,0,0,8xf2y8r1
1444,0,0,8xf2y8r1
1445,0,0,8xf2y8r1
1446,0,0,8xf2y8r1
1447,0,1,8xf2y8r1
1448,0,0,8xf2y8r1
1449,0,0,8xf2y8r1
1450,1,1,8xf2y8r1
1451,0,0,8xf2y8r1
1452,0,0,8xf2y8r1
1453,0,0,8xf2y8r1
1454,0,0,8xf2y8r1
1455,0,0,8xf2y8r1
1456,0,0,8xf2y8r1
1457,0,1,8xf2y8r1
1458,0,0,8xf2y8r1
1459,0,0,8xf2y8r1
1460,0,0,8xf2y8r1
1461,0,0,8xf2y8r1
1462,0,0,8xf2y8r1
1463,0,0,8xf2y8r1
1464,0,0,8xf2y8r1
1465,0,0,8xf2y8r1
1466,0,0,8xf2y8r1
1467,0,0,8xf2y8r1
1468,0,0,8xf2y8r1
1469,0,0,8xf2y8r1
1470,0,0,8xf2y8r1
1471,0,0,8xf2y8r1
1472,0,0,8xf2y8r1
1473,0,0,8xf2y8r1
1474,0,0,8xf2y8r1
1475,0,0,8xf2y8r1
1476,0,0,8xf2y8r1
1477,0,0,8xf2y8r1
1478,0,0,8xf2y8r1
1479,0,0,8xf2y8r1
1480,0,0,8xf2y8r1
1481,0,0,8xf2y8r1
1482,0,1,8xf2y8r1
1483,0,0,8xf2y8r1
1484,0,0,8xf2y8r1
1485,0,0,8xf2y8r1
1486,0,1,8xf2y8r1
1487,0,0,8xf2y8r1
1488,0,0,8xf2y8r1
1489,0,0,8xf2y8r1
1490,0,0,8xf2y8r1
1491,0,0,8xf2y8r1
1492,0,0,8xf2y8r1
1493,0,0,8xf2y8r1
1494,0,0,8xf2y8r1
1495,0,0,8xf2y8r1
1496,0,0,8xf2y8r1
1497,0,0,8xf2y8r1
1498,0,0,8xf2y8r1
1499,0,0,8xf2y8r1
1500,0,0,8xf2y8r1
1501,0,0,8xf2y8r1
1502,0,0,8xf2y8r1
1503,0,0,8xf2y8r1
1504,0,1,8xf2y8r1
1505,0,0,8xf2y8r1
1506,0,1,8xf2y8r1
1507,0,0,8xf2y8r1
1508,0,0,8xf2y8r1
1509,0,0,8xf2y8r1
1510,0,1,8xf2y8r1
1511,0,1,8xf2y8r1
1512,0,1,8xf2y8r1
1513,0,0,8xf2y8r1
1514,0,0,8xf2y8r1
1515,0,0,8xf2y8r1
1516,0,0,8xf2y8r1
1517,0,0,8xf2y8r1
1518,0,0,8xf2y8r1
1519,0,0,8xf2y8r1
1520,0,0,8xf2y8r1
1521,0,0,8xf2y8r1
1522,0,0,8xf2y8r1
1523,0,0,8xf2y8r1
1524,0,0,8xf2y8r1
1525,0,0,8xf2y8r1
1526,0,0,8xf2y8r1
1527,0,0,8xf2y8r1
1528,0,0,8xf2y8r1
1529,0,0,8xf2y8r1
1530,0,0,8xf2y8r1
1531,0,0,8xf2y8r1
1532,0,0,8xf2y8r1
1533,0,0,8xf2y8r1
1534,0,0,8xf2y8r1
1535,0,0,8xf2y8r1
1536,0,0,8xf2y8r1
1537,0,0,8xf2y8r1
1538,0,0,8xf2y8r1
1539,0,0,8xf2y8r1
1540,0,0,8xf2y8r1
1541,0,0,8xf2y8r1
1542,0,0,8xf2y8r1
1543,0,0,8xf2y8r1
1544,0,0,8xf2y8r1
1545,0,0,8xf2y8r1
1546,0,0,8xf2y8r1
1547,0,0,8xf2y8r1
1548,0,0,8xf2y8r1
1549,0,0,8xf2y8r1
1550,0,0,8xf2y8r1
1551,0,0,8xf2y8r1
1552,0,0,8xf2y8r1
1553,0,1,8xf2y8r1
1554,0,0,8xf2y8r1
1555,0,0,8xf2y8r1
1556,0,1,8xf2y8r1
1557,0,0,8xf2y8r1
1558,0,0,8xf2y8r1
1559,0,0,8xf2y8r1
1560,0,0,8xf2y8r1
1561,0,1,8xf2y8r1
1562,0,0,8xf2y8r1
1563,0,0,8xf2y8r1
1564,0,0,8xf2y8r1
1565,0,1,8xf2y8r1
1566,0,0,8xf2y8r1
1567,0,1,8xf2y8r1
1568,0,0,8xf2y8r1
1569,0,0,8xf2y8r1
1570,0,0,8xf2y8r1
1571,0,0,8xf2y8r1
1572,0,0,8xf2y8r1
1573,0,0,8xf2y8r1
1574,0,0,8xf2y8r1
1575,0,0,8xf2y8r1
1576,0,1,8xf2y8r1
1577,0,0,8xf2y8r1
1578,0,0,8xf2y8r1
1579,0,0,8xf2y8r1
1580,0,0,8xf2y8r1
1581,0,0,8xf2y8r1
1582,0,0,8xf2y8r1
1583,0,0,8xf2y8r1
1584,0,0,8xf2y8r1
1585,0,0,8xf2y8r1
1586,0,0,8xf2y8r1
1587,0,1,8xf2y8r1
1588,0,0,8xf2y8r1
1589,0,0,8xf2y8r1
1590,0,0,8xf2y8r1
1591,0,0,8xf2y8r1
1592,0,0,8xf2y8r1
1593,0,0,8xf2y8r1
1594,0,0,8xf2y8r1
1595,0,0,8xf2y8r1
1596,0,0,8xf2y8r1
1597,0,0,8xf2y8r1
1598,0,0,8xf2y8r1
1599,0,0,8xf2y8r1
1600,0,0,8xf2y8r1
1601,0,0,8xf2y8r1
1602,0,0,8xf2y8r1
1603,0,0,8xf2y8r1
1604,0,0,8xf2y8r1
1605,0,0,8xf2y8r1
1606,0,0,8xf2y8r1
1607,0,0,8xf2y8r1
1608,0,1,8xf2y8r1
1609,0,0,8xf2y8r1
1610,0,0,8xf2y8r1
1611,0,0,8xf2y8r1
1612,0,0,8xf2y8r1
1613,0,0,8xf2y8r1
1614,0,0,8xf2y8r1
1615,0,0,8xf2y8r1
1616,0,0,8xf2y8r1
1617,0,0,8xf2y8r1
1618,0,0,8xf2y8r1
1619,0,0,8xf2y8r1
1620,0,0,8xf2y8r1
1621,0,1,8xf2y8r1
1622,0,0,8xf2y8r1
1623,1,1,8xf2y8r1
1624,0,0,8xf2y8r1
1625,0,0,8xf2y8r1
1626,0,0,8xf2y8r1
